end_date,stock_code,score
2014-01-01,S000000,1.0704751190330686
2014-01-01,S000001,-1.759426360279179
2014-01-01,S000002,-1.3465823429186736
2014-01-01,S000003,-1.097528472565885
2014-01-01,S000004,0.3985103450883398
2014-01-01,S000005,-1.3278280954165835
2014-01-01,S000006,-0.8087205089878939
2014-01-01,S000007,0.1342345539888622
2014-01-01,S000008,0.9671219210738727
2014-01-01,S000009,-0.43244150125732994
2014-01-01,S000010,0.1994725027311732
2014-01-01,S000011,-0.9165947395249537
2014-01-01,S000012,-1.9643577903345868
2014-01-01,S000013,-0.6627128673073255
2014-01-01,S000014,0.49332880695757536
2014-01-01,S000015,0.265974136427904
2014-01-01,S000016,-1.8965735899216651
2014-01-01,S000017,1.3301005156769876
2014-01-01,S000018,-0.39951379360462774
2014-01-01,S000019,-0.4083581661392136
2014-01-01,S000020,-0.8188026525064719
2014-01-01,S000021,1.4584529994334958
2014-01-01,S000022,0.9618686174916817
2014-01-01,S000023,1.5189081280074268
2014-01-01,S000024,-1.2578299129919719
2014-01-01,S000025,0.738481822928209
2014-01-01,S000026,-0.9204464172932842
2014-01-01,S000027,0.7471550506402623
2014-01-01,S000028,0.7865944526558902
2014-01-01,S000029,-0.45062897669572016
2014-01-01,S000030,0.26541137029420436
2014-01-01,S000031,0.15315465613514098
2014-01-01,S000032,0.5258226240375306
2014-01-01,S000033,0.9658872144907066
2014-01-01,S000034,1.293850187931956
2014-01-01,S000035,-0.46168164841525894
2014-01-01,S000036,0.28601842843772685
2014-01-01,S000037,0.014279928829974912
2014-01-01,S000038,-0.05357588134776348
2014-01-01,S000039,-1.145225463081899
2014-01-01,S000040,-0.5529307912691146
2014-01-01,S000041,0.6740420480971082
2014-01-01,S000042,-0.522836822569077
2014-01-01,S000043,-1.2521873158994732
2014-01-01,S000044,2.6633914339678326
2014-01-01,S000045,0.38247709140188657
2014-01-01,S000046,-0.9851672007707042
2014-01-01,S000047,-1.2307732327657168
2014-01-01,S000048,0.6584221788736548
