end_date,stock_code,score
2014-01-01,S000000,0.19134381766204606
2014-01-01,S000001,1.7812134514244609
2014-01-01,S000002,-0.3357502403416772
2014-01-01,S000003,0.7376657747981569
2014-01-01,S000004,-0.5639479598140456
2014-01-01,S000005,-0.6958870211352968
2014-01-01,S000006,1.7879698062631066
2014-01-01,S000007,0.33821355435617223
2014-01-01,S000008,0.23690178460818712
2014-01-01,S000009,-1.0073617378261694
2014-01-01,S000010,-0.18682656957255683
2014-01-01,S000011,-0.9913760261902429
2014-01-01,S000012,1.7319161223825952
2014-01-01,S000013,-2.001920615148192
2014-01-01,S000014,-0.5778002671307183
2014-01-01,S000015,0.06410555536268366
2014-01-01,S000016,0.8074289572827643
2014-01-01,S000017,0.5183971722120873
2014-01-01,S000018,0.3929102357656362
2014-01-01,S000019,0.10506699778976063
2014-01-01,S000020,-0.021119644311830253
2014-01-01,S000021,-0.8914584718496278
2014-01-01,S000022,0.6142873935662005
2014-01-01,S000023,-0.8599270082050158
2014-01-01,S000024,0.7766346936244097
2014-01-01,S000025,-0.6224091615431818
2014-01-01,S000026,-0.4229761564573397
2014-01-01,S000027,0.9303654509805978
2014-01-01,S000028,0.548766372890424
2014-01-01,S000029,0.8642952551383944
2014-01-01,S000030,-0.2294291387636601
2014-01-01,S000031,-1.8490933829305172
2014-01-01,S000032,1.3108531836600532
2014-01-01,S000033,1.840458012740931
2014-01-01,S000034,-1.3504277410638463
2014-01-01,S000035,-0.07956596188747372
2014-01-01,S000036,0.8818709198158481
2014-01-01,S000037,-0.18775554603085856
2014-01-01,S000038,0.6757488450517716
2014-01-01,S000039,0.37704554427132536
2014-01-01,S000040,-1.6513073096131514
2014-01-01,S000041,-0.13551902773950322
2014-01-01,S000042,-0.6744553252928772
2014-01-01,S000043,1.429194335869599
2014-01-01,S000044,0.5370342983252151
2014-01-01,S000045,-0.5279257295095443
2014-01-01,S000046,-1.2351595882478217
2014-01-01,S000047,1.674656028197277
2014-01-01,S000048,1.604975816616314
2014-01-01,S000049,0.7127895692730127
2014-01-01,S000050,0.5414500919311684
2014-01-01,S000051,-0.17729870787754637
2014-01-01,S000052,1.3267112950243116
2014-01-01,S000053,-1.6507360101681425
2014-01-01,S000054,1.2110687193962884
2014-01-01,S000055,-0.06215566239403321
2014-01-01,S000056,-0.23950511279423628
2014-01-01,S000057,0.20717643286641552
2014-01-01,S000058,-1.8003364214149984
2014-01-01,S000059,0.34000491091652035
2014-01-01,S000060,0.7536626550142795
2014-01-01,S000061,-0.4095416670430883
2014-01-01,S000062,1.096861764210716
2014-01-01,S000063,-0.42165003865974415
2014-01-01,S000064,-0.8100526861667803
2014-01-01,S000065,-0.5695881584783742
2014-01-01,S000066,-0.014003059829400227
2014-01-01,S000067,0.029169670957957805
2014-01-01,S000068,1.1429419519719062
2014-01-01,S000069,-1.3902693295264876
2014-01-01,S000070,1.4190815376841832
2014-01-01,S000071,-0.7245595983942532
2014-01-01,S000072,1.4142514300720854
2014-01-01,S000073,-0.531215278809175
2014-01-01,S000074,0.7834416561335665
2014-01-01,S000075,1.1973524530809385
2014-01-01,S000076,1.3582363245386693
2014-01-01,S000077,1.092808975349811
2014-01-01,S000078,0.2668576801306114
2014-01-01,S000079,0.09724005882847732
2014-01-01,S000080,2.265805274711134
2014-01-01,S000081,-0.6940639439770074
2014-01-01,S000082,0.14552626303170024
2014-01-01,S000083,-1.151864398449724
2014-01-01,S000084,0.7622903213521051
2014-01-01,S000085,-0.49517540921632985
2014-01-01,S000086,-0.6886964105521173
2014-01-01,S000087,-0.8514621889880848
2014-01-01,S000088,-0.6074278698214259
2014-01-01,S000089,-0.09468522549006246
2014-01-01,S000090,-1.769527924582554
2014-01-01,S000091,0.9972868858280302
2014-01-01,S000092,-0.0443934869348875
2014-01-01,S000093,0.3267071478760748
2014-01-01,S000094,0.5151849385164893
2014-01-01,S000095,-0.5358664687538303
2014-01-01,S000096,-0.6769119830327628
2014-01-01,S000097,0.7196997594510239
2014-01-01,S000098,0.8152084870814686
2014-01-01,S000099,-1.54439780811382
2014-01-01,S000100,-0.49111354942684093
2014-01-01,S000101,-1.3812077145982595
2014-01-01,S000102,3.3126067092924214
2014-01-01,S000103,1.4058875875648227
2014-01-01,S000104,-0.555800449847269
2014-01-01,S000105,0.25094908084141415
2014-01-01,S000106,-0.410344322309754
2014-01-01,S000107,-0.11952222134648967
2014-01-01,S000108,-1.512408811088502
2014-01-01,S000109,-0.3637953164411424
2014-01-01,S000110,1.8590939895623644
2014-01-01,S000111,0.39708801539715155
2014-01-01,S000112,0.8986880449690728
2014-01-01,S000113,0.7090114578431693
2014-01-01,S000114,1.4417829077354938
2014-01-01,S000115,-1.1319924158199908
2014-01-01,S000116,0.6320786922302581
2014-01-01,S000117,-1.4042555952953664
2014-01-01,S000118,0.39177117368727915
2014-01-01,S000119,-0.6291690013608966
2014-01-01,S000120,0.05916970862147208
2014-01-01,S000121,0.14184096712491456
2014-01-01,S000122,-0.9730580143931802
2014-01-01,S000123,-1.0510962602300857
2014-01-01,S000124,-0.2679111580191079
2014-01-01,S000125,1.3719374252811165
2014-01-01,S000126,1.4996129226785069
2014-01-01,S000127,-0.09446263114982277
2014-01-01,S000128,-1.1664919480293103
2014-01-01,S000129,0.5357143322593583
2014-01-01,S000130,0.18420021388615418
2014-01-01,S000131,0.2890500517632778
2014-01-01,S000132,-1.3523571936644148
2014-01-01,S000133,2.870188399654426
2014-01-01,S000134,0.8787725425231017
2014-01-01,S000135,-2.563600313295461
2014-01-01,S000136,0.016438725940998815
2014-01-01,S000137,1.3752980880982055
2014-01-01,S000138,0.6024762652464339
2014-01-01,S000139,-1.2564305789155932
2014-01-01,S000140,0.5770579848438211
2014-01-01,S000141,-0.23145472611612528
2014-01-01,S000142,0.37157342618691486
2014-01-01,S000143,-0.15244854233209193
2014-01-01,S000144,0.3796097839677986
2014-01-01,S000145,1.8266372869068155
2014-01-01,S000146,-0.1629495977412364
2014-01-01,S000147,0.6001652262193934
2014-01-01,S000148,0.6098793754813837
2014-01-01,S000149,0.31612300376113234
2014-01-01,S000150,0.15438164253891373
2014-01-01,S000151,0.6843051285831906
2014-01-01,S000152,1.5383231304249567
2014-01-01,S000153,-1.215340121503425
2014-01-01,S000154,0.6328389792967715
2014-01-01,S000155,0.3110498910475765
2014-01-01,S000156,-1.2584939982844228
2014-01-01,S000157,0.006977969112391
2014-01-01,S000158,-0.07823003025809658
2014-01-01,S000159,0.9706652937661021
2014-01-01,S000160,0.6060004041358455
2014-01-01,S000161,0.8451133879786501
2014-01-01,S000162,-2.3482864435349913
2014-01-01,S000163,-0.45759341163656236
2014-01-01,S000164,-1.0074776033807256
2014-01-01,S000165,0.49741115359661725
2014-01-01,S000166,0.6848666096620434
2014-01-01,S000167,-0.8877547845271785
2014-01-01,S000168,-0.4779999726900108
2014-01-01,S000169,-1.0772550455317438
2014-01-01,S000170,-0.35064851766903554
2014-01-01,S000171,-0.28294284285804483
2014-01-01,S000172,0.4651591681084701
2014-01-01,S000173,1.452341194069184
2014-01-01,S000174,-0.6734394257898823
2014-01-01,S000175,0.18299041853617815
2014-01-01,S000176,0.3152223597464312
2014-01-01,S000177,0.25802289814695684
2014-01-01,S000178,0.2740097457847934
2014-01-01,S000179,-0.6437992382457532
2014-01-01,S000180,-0.24925074248319373
2014-01-01,S000181,-0.42167295256631787
2014-01-01,S000182,-0.6965707676146145
2014-01-01,S000183,0.4776198317779641
2014-01-01,S000184,-1.8585040262139794
2014-01-01,S000185,0.2957750913232233
2014-01-01,S000186,-0.8907220066368464
2014-01-01,S000187,1.0806002132548647
2014-01-01,S000188,-1.085318087612167
2014-01-01,S000189,0.44045792854954885
2014-01-01,S000190,0.6215881130308765
2014-01-01,S000191,-1.3384336749510677
2014-01-01,S000192,-1.0134481302669118
2014-01-01,S000193,-0.2418578080248971
2014-01-01,S000194,0.07827240303664652
2014-01-01,S000195,2.472971836900573
2014-01-01,S000196,-0.39214586370019294
2014-01-01,S000197,1.6237167953111704
2014-01-01,S000198,-1.32219837958526
2014-01-01,S000199,0.12910535411561794
2014-01-01,S000200,0.8412940088233375
2014-01-01,S000201,-0.7953034789714695
2014-01-01,S000202,-1.7469732329859866
2014-01-01,S000203,0.8455288103165555
2014-01-01,S000204,-0.45661433437383453
2014-01-01,S000205,0.762762849442049
2014-01-01,S000206,-0.22332217868804088
2014-01-01,S000207,0.15952500253056284
2014-01-01,S000208,1.7999083790193289
2014-01-01,S000209,0.5366856584880327
2014-01-01,S000210,-0.4907443463404896
2014-01-01,S000211,-1.3545921392974858
2014-01-01,S000212,-0.40326787660180263
2014-01-01,S000213,0.6153167672574482
2014-01-01,S000214,0.11378207879047046
2014-01-01,S000215,-0.24191809250671484
2014-01-01,S000216,0.025652699181748034
2014-01-01,S000217,2.329186950307143
2014-01-01,S000218,-1.6744907593105673
2014-01-01,S000219,-0.09866772713326769
2014-01-01,S000220,-0.7212634250047951
2014-01-01,S000221,0.02624854457892023
2014-01-01,S000222,1.270121282135248
2014-01-01,S000223,-0.981790163206749
2014-01-01,S000224,1.698785657019303
2014-01-01,S000225,-0.007324215479028111
2014-01-01,S000226,-0.45774129565445626
2014-01-01,S000227,0.38812970038834715
2014-01-01,S000228,0.5266369557236542
2014-01-01,S000229,0.09006063858366425
2014-01-01,S000230,-0.4464782381328277
2014-01-01,S000231,-1.6321733300992476
2014-01-01,S000232,-0.17730834477732912
2014-01-01,S000233,1.5003814747082593
2014-01-01,S000234,1.2294922356508984
2014-01-01,S000235,-0.898752605014164
2014-01-01,S000236,0.6754478417654644
2014-01-01,S000237,0.9322017925798128
2014-01-01,S000238,-0.29943827026052816
2014-01-01,S000239,-0.04020927190114494
2014-01-01,S000240,0.29158515737724866
2014-01-01,S000241,0.2948771713864777
2014-01-01,S000242,-0.6651051638315247
2014-01-01,S000243,0.037272122880032656
2014-01-01,S000244,0.8737706236349672
2014-01-01,S000245,1.068978389094649
2014-01-01,S000246,-0.06915611092945342
2014-01-01,S000247,0.22305195603272954
2014-01-01,S000248,1.3481364933874758
2014-01-01,S000249,-1.0805366640760679
2014-01-01,S000250,0.16554982013429487
2014-01-01,S000251,-1.7239776492413232
2014-01-01,S000252,-0.09744952598813884
2014-01-01,S000253,0.46453081589583467
2014-01-01,S000254,-1.1812338318294935
2014-01-01,S000255,0.05977429835019889
2014-01-01,S000256,0.2125683722311661
2014-01-01,S000257,-0.27774676696345213
2014-01-01,S000258,-1.6467510611532579
2014-01-01,S000259,1.2750547097266318
2014-01-01,S000260,0.5957265161277029
2014-01-01,S000261,-0.06794553243154025
2014-01-01,S000262,0.8427506055260652
2014-01-01,S000263,0.6395831752776736
2014-01-01,S000264,-0.36792520555694497
2014-01-01,S000265,-0.5338847663403379
2014-01-01,S000266,0.4049125046153385
2014-01-01,S000267,-4.364844966562832
2014-01-01,S000268,1.5645688562025826
2014-01-01,S000269,1.1633194060435756
2014-01-01,S000270,-1.1753011526041788
2014-01-01,S000271,-0.3545489928943844
2014-01-01,S000272,0.017815871442286788
2014-01-01,S000273,-0.1750813374373491
2014-01-01,S000274,1.381190955991741
2014-01-01,S000275,1.093175263769187
2014-01-01,S000276,1.3595892554431803
2014-01-01,S000277,0.6336383822799951
2014-01-01,S000278,-0.08616616186385126
2014-01-01,S000279,0.0805346949740178
2014-01-01,S000280,0.6627244285949858
2014-01-01,S000281,-1.5117239184602067
2014-01-01,S000282,-1.6541074268649323
2014-01-01,S000283,0.41441392932930343
2014-01-01,S000284,1.126804727828186
2014-01-01,S000285,-0.5087554504630101
2014-01-01,S000286,1.2107253517831917
2014-01-01,S000287,1.3191181909160241
2014-01-01,S000288,-0.2552102411530882
2014-01-01,S000289,-2.145174791234478
2014-01-01,S000290,-1.4122050235450834
2014-01-01,S000291,-0.13122528541930542
2014-01-01,S000292,-1.7997193468606125
2014-01-01,S000293,0.10411759874194938
2014-01-01,S000294,-0.9490116617822045
2014-01-01,S000295,-0.7916091897337043
2014-01-01,S000296,0.13844399673209112
2014-01-01,S000297,1.2942554906663322
2014-01-01,S000298,0.6896127913644511
